Title,Full Description,Price,Embedding
Shampoo for sensible hairs (SMOOTH),"Shampoo for sensible hairs (SMOOTH) Delicacy, harmony and balance in its purest form - that's Smooth. Great hair is all about balance, but it all starts with a healthy scalp. Smooth is a shampoo for sensitive scalps with soothing, antioxidant and antiseptic active ingredients that reduce itchiness, dryness and irritation. Its delicate formula works by gently cleansing and soothing active irritation processes. It is specially designed for scalps prone to flaking. Its plant-based technologies based on soothing oils, calendula, burdock, camomile and xylitol harmonise the hair microbiota. Its use is designed to treat both dry dandruff and oily dandruff. In addition, its formula is indicated in cases of mild dermatitis, such as hair irritations.100 grams | Sulfate, silicone and paraben free shampoo | Suitable for pregnant women | Suitable for scalps with atopic dermatitis | Cruelty free and vegan | 100% natural ingredients | 100% natural ingredients  HaircareNatural, organic",15.29,"[0.04746031, 0.035655584, -0.032638017, 0.030272244, -0.003940944, -0.06411729, -0.024007771, 0.019312436, -0.0015540476, -0.0057122563, 0.019565912, -0.03676605, -0.08357456, 0.006771423, 0.0009060248, 0.05016405, 0.004254771, -0.01768295, -0.027665064, 0.0018422253, 0.056971684, 0.022004107, -0.014761943, 0.009499304, 0.0317931, 0.00030760336, -0.024864761, -0.02079708, 0.045480788, -0.013349721, 0.007537885, -0.022257581, 0.052867793, 0.019360717, 0.011545216, -0.042801186, -0.04123205, -0.00032665176, -0.013229018, -0.017791582, -0.011430548, 0.027568502, -0.013772181, -0.026095929, 0.0058510643, 0.002361247, 0.032903563, -0.017031154, 0.014665381, -0.009444988, -0.033289813, 0.023609452, -0.01552237, 0.03150341, -0.001978016, 0.0061467863, -0.016765608, 0.04260806, -0.043790948, 0.007139566, -0.03944565, 0.0065722633, -0.036814332, 0.04521524, -0.06368276, 0.019095171, -0.000111367124, 0.008907861, -0.031358566, -0.060641047, 0.011158966, -0.0059627146, -0.015486159, -0.01989181, -0.035269335, -0.0337002, 0.008056907, 0.0058510643, 0.0032197451, -0.014411905, -0.04195627, 0.024345739, -0.05764762, -0.0069343713, -0.030706773, -0.0039017156, -0.028244438, 0.0153292455, -0.08357456, 0.0495364, -0.0017094524, -0.0025604065, -0.008895791, 0.0121607995, 0.0016294868, -0.071649134, 0.028630687, -0.0015042577, -0.044032354, 0.04113549, 0.008467296, -0.0027837066, -0.03589699, 0.030682633, 0.01689838, 0.008672491, -0.010742542, -0.0053350604, -0.009294109, 0.019819386, -0.007218023, 0.009028563, 0.0022601585, 0.03408645, 0.006475701, -0.023331836, -0.027978892, -0.032975983, -0.056923404, -0.0049548466, -0.061220422, -0.0016355219, 0.010887385, -0.042294234, -0.0059778024, -0.0069223014, 0.06846259, -0.013675619, -0.028220296, -0.0008977265, 0.03768339, 0.010615804, -0.03584871, -0.046253283, 0.017839862, 0.0036391872, -0.019710755, 0.014218781, 0.00027554168, 0.020966062, 0.025444135, -0.04511868, 0.031648256, 0.018696852, -0.0040918225, -0.037779953, -0.021485085, -0.01994009, -0.06368276, 0.05856496, -0.010235591, -0.013530775, -0.032203488, 0.029354902, 0.018081268, -0.0036572926, 0.011171037, -0.014967138, -0.0013926077, 0.013229018, -0.042414937, 0.03147927, 0.013373862, -0.046349846, 0.022728322, -0.010609769, 0.0019086119, -0.014991278, -0.015486159, 0.025854524, -0.00029534448, -0.0029345849, -0.02348875, 0.009674324, 0.0036512574, 0.022776604, 0.029089356, -0.049343273, -0.030658491, 0.052047014, 0.015474089, 0.0319138, 0.041449316, -0.055088725, 0.012263397, -0.015727565, -0.011406408, -0.00048771445, 0.0159569, 0.0041521736, -0.032493174, -0.024840621, -0.024599215, 0.025419993, 0.056875125, -0.015293035, 0.031286146, 0.045794614, -0.06276542, -0.0011232897, -0.033000126, -0.051467642, 0.017224278, 0.0052203927, -0.046591252, 0.013965305, -0.031334426, -0.023440469, -0.015570652, 0.02616835, 0.038286906, 0.04738789, 0.01726049, 0.040531974, -0.024659567, 0.0048643197, 0.002647916, -0.022426566, -0.0050333035, 0.025975225, 0.030948179, -0.06165495, 0.025395853, 0.03360364, 0.015136122, -0.0353659, 0.04258392, -0.029885994, -0.06030308, -0.047243048, -0.009390672, 0.026023507, -0.04033885, -0.0022827904, 0.02077294, 0.0024487565, 0.006867985, 0.06242745, 0.047725856, -0.059434023, 0.0008592525, -0.00012786945, -0.040918224, 0.031768955, 0.025588978, -0.003388729, -0.011937499, -0.04743617, 0.010772718, -0.036524646, -0.013796321, 0.018310603, 0.011189142, -0.029982556, 0.019421069, 0.014230851, -0.011901288, 0.0071456013, -0.0110080885, 0.050646864, -0.017827792, -0.047749996, -0.015872408, -0.0028757425, -0.0044147023, 0.033941604, 0.012589294, -0.02088157, -0.01989181, 0.061316982, -0.011623672, 0.016681116, 0.02257141, -0.008600069, 0.001229659, 0.028992794, -0.0274478, 0.008292277, 0.00842505, 0.028123735, -0.024200896, -0.06643478, 0.022595549, -0.041907985, 0.024587145, 0.015268895, -0.0016596625, -0.033941604, 0.03679019, 0.012541013, 0.0117142, 0.013796321, 0.013917024, 0.005688116, -0.022704182, 0.01765881, -0.057454497, 0.0681729, 0.020555673, -0.03679019, 0.032517314, 0.07401491, 0.040314708, -0.02170235, 0.0022722287, 0.006554158, -0.014894716, 0.02527515, 0.02969287, 0.0055583604, -0.0011112194, -0.033482935, 0.0144601865, -0.041883845, 0.02438195, 0.00841298, -0.015353386, 0.016282797, -0.04521524, -0.040049165, 0.028147874, -0.012040096, -0.010652015, 0.04878804, -0.0015585739, -0.06435869, -0.031575833, -0.010416645, -0.0059295213, 0.023730155, 0.029885994, 0.012124589, 0.016548343, -0.016681116, -0.060544487, 0.0028033208, 0.024080193, -0.028437562, -0.01677768, -0.008038801, -0.017175997, -0.05547497, -0.047605153, -0.015341316, -0.000700453, 0.0105795935, 0.016270727, -0.0031533586, 0.037055735, 0.06479322, 0.00044961766, -0.024007771, 0.0059083984, 0.021316102, 0.006282577, -0.0027580573, -0.0146050295, -0.022667972, -0.038745575, 0.0049578645, -0.023247344, -0.015099911, 0.020265987, 0.026916707, 0.07546334, 0.016186235, 0.03360364, 0.04033885, -0.025757961, -0.013627337, 0.023718085, 0.032565594, 0.04330814, -0.0077249743, -0.060979016, 0.0018784362, -0.0335795, 0.004381509, -0.045384225, -0.0004533896, 0.03278286, 0.055668097, -0.060641047, -0.016451782, 0.05059858, -0.07493225, -0.053929977, -0.02831686, 0.024357809, 0.003165429, 0.0058933105, -0.052916072, 0.03633152, 0.0064394902, 0.024285387, 0.033845045, -0.004372456, 0.020579815, -0.0056549227, 0.0035184843, 0.0089923525, -0.030079119, -0.003249921, 0.00399526, -0.037876513, -0.0011685533, -0.036403943, 0.004966917, 0.008998388, 0.0134583535, -0.007845677, 0.005778643, 0.013422143, 0.013542846, 0.001071991, -0.0026705477, 0.015727565, 0.05658544, 0.01678975, 0.046687815, 0.03104474, 0.010018326, -0.052481543, 0.0061226455, -0.00354866, 0.050791707, -0.01331351, -0.044080634, -0.07478741, -0.036983315, -0.029910134, 0.082657225, 0.009885553, 0.006560193, -0.003904733, -0.03324153, -0.0487639, 0.017803652, -0.013784251, 0.013639408, -0.06880055, -0.07135945, -0.029016934, -0.012492732, -0.017067365, 0.024707848, 0.01902275, 0.0029994627, -0.06416557, -0.024695776, -0.021062626, 0.03415887, -0.03147927, 0.007000758, 0.031310286, 0.030030837, 0.0354866, -0.02527515, 0.02436988, -0.016681116, 0.06435869, 0.032589734, 0.039590493, 0.006463631, -0.025202729, -0.0082741715, 0.022861095, 0.01589655, -0.010114889, 0.008925966, -0.017212208, -0.02877553, 0.00087584916, -0.018552009, -0.003044726, 0.030368805, 0.021545436, 0.018552009, 0.042439077, 0.04297017, -0.026602881, 0.004466001, -0.024056053, 0.0051871995, 0.044201337, -0.014242921, 0.020217706, 0.050791707, -0.029065216, 0.066627905, 0.007139566, -0.028558264, -0.0027490046, -0.011086545, -0.0127341375, -0.055088725, 0.03633152, 0.038697295, -0.016500063, 0.01086928, 0.018346814, 0.0037266966, 0.039711196, 0.060061675, 0.02127989, -0.033434656, 0.02703741, -0.009040634, 0.0012688874, -0.027785767, -0.012987613, -0.019795246, -0.0035667655, -0.024707848, 0.010730472, 0.006994723, 0.03985604, 0.012082343, -0.03188966, -0.021533366, -0.016729398, 0.032927703, 0.009547586, -0.0118711125, -0.013361791, -0.03531762, 0.0010561488, -0.025878664, -0.01374804, -0.048039682, 0.02877553, -0.011098616, -0.024237107, 0.050308894, -0.012685856, -0.0006797072, -0.008545753, -0.013627337, 0.028172016, 0.013108316, 0.042342514, -0.010893421, 0.0024140545, -0.013796321, 0.032879423, -0.03143099, -0.0047405995, -0.033676058, 0.0055523254, 0.0077189393, -0.00034513435, 0.03630738, 0.0068015987, 0.02964459, 0.007091285, -0.013904953, -0.00089244574, 0.037369564, 0.027809907, 0.04120791, 0.015220613, -0.023162853, 0.015425808, 0.012456521, -0.016741468, 0.031672396, -0.034255434, -0.006741247, -0.002166614, 0.0013669584, -0.01419464, -0.021545436, 0.0024698796, -0.0906236, 0.03242075, -0.0134462835, -0.01600518, -0.021448875, -0.033000126, 0.041473456, -0.006692966, -0.032493174, 0.008678526, 0.039324947, -0.055619814, 0.018829625, 0.0019267172, 0.029789433, 0.016536273, 0.020736728, -0.04997093, 0.0038443818, 0.024961323, 0.026892567, -0.024502654, -0.045963597, -0.025926946, 0.009933834, -0.037031595, -0.030730914, -0.02352496, 0.0029240234, 0.00035362126, -0.008358664, 0.00024348003, 0.012420311, -0.022245511, -0.037779953, 0.042221814, 0.0028727248, 0.004031471, -0.0016913469, 0.009746745, -0.014073937, 0.0044056494, 0.029765291, -0.009288074, 0.011671954, -0.00033721325, -0.012341853, 0.003319325, 0.031093022, 0.015812056, -0.003234833, -0.006548123, -0.00042434552, 0.011177072, -0.0072783744, 0.018889977, -0.048932884, -0.012685856, 0.014001516, 0.03848003, -0.019457279, -0.02255934, 0.0045022117, 0.05402654, -0.005371271, -0.016838029, 0.0012945367, -0.011026193, -0.013675619, 0.021605788, -0.023186993, 0.0247682, -0.028992794, -0.027809907, 0.0058239065, 0.029137637, -0.01864857, -0.0058540823, 0.025323432, 0.025395853, -0.01459296, -0.018938256, 0.028678967, -0.010965843, 0.024442302, -0.0068981606, 0.018889977, -0.013108316, 0.006445525, -0.010350259, -0.0081232935, 0.011533145, -0.02481648, 0.016717328, -0.032251768, 0.012190975, -0.0036784154, 0.044804852, 0.02436988, 5.0591414e-05, 0.030392947, 0.03589699, 0.0016792767, 0.011979746, -0.01064598, 0.014556749, 0.031068882, -0.028968655, -0.031117162, -0.017598458, -0.0043151225, 0.0037961006, -0.0082681365, 0.028340999, 0.008769053, -0.008600069, -0.01637936, 0.0061377333, 0.008986318, 0.041280333, 0.0054195523, 0.004287964, 0.030658491, 0.007574096, 0.03939737, 0.016319009, -0.020265987, -0.0062705064, -0.010163169, 0.0033525182, -0.005030286, 0.004822074, 0.023838788, 0.008962178, 0.021919614, 0.018889977, 0.033410516, 0.006475701, 0.01415843, -0.040894084, -0.05098483, 0.008292277, 0.004936741, 0.010905491, 0.020519463, 0.018334744, -0.01677768, -0.007875852, 0.034400277, -0.029813573, 0.015486159, 0.056344032, 0.011140862, -0.014508467, -0.024478512, -0.033072546, 0.019638333, -0.00041114364, -0.010139029, 0.006246366, 0.031551693, -0.032227628, 0.015136122, -0.009493269, -0.017007014, 0.010639945, -0.04432204, -0.01376011, 0.014725733, -0.027182253, -0.012770348, -0.0141704995, -0.0067291767, 0.039155964, -0.015787916, 0.015763776, -0.0077491147, 0.03015154, 0.008684561, -0.02662702, 0.01816576, -0.00060803996, 0.007869817, -0.05619919, 0.018431306, -0.014230851, -0.002682618, -0.014098078, 0.025419993, -0.03937323, 0.0768635, 0.004303052, -0.0151723325, -0.004891478, 0.01866064, 0.013047964, -0.031213725, -0.038190342, 0.008056907, 0.0009950431, 0.010344223, 0.024068123, -0.010362329, 0.004619897, 0.010917561, -0.03244489, -0.0036693627, 0.03242075, -0.036935035, 0.017707089, -0.028461702, -0.02216102, -0.014049797, 0.010742542, 0.012420311, 0.011684024, -0.03379676, -0.02529929, 0.012589294, -0.016994944, -0.016946662, -0.013132457, -0.00729648, 0.016306939, -0.043187436, 0.01853994, 0.009650183, -0.022776604, -0.025733821, -0.0058691697, -0.065903686, 0.0319138, 0.014774013, 0.010501137, 0.022004107, 0.0013043438, -0.011165002, -0.0029541992, 0.041449316, -0.06464838, 0.04033885, 0.012903121, 0.010295942, -0.012770348, 0.009058739, 0.031720676, -0.0036874681, 0.03811792, -0.019360717, -0.012709997, -0.0024276336, -0.015498229, 0.057454497, 0.0056066415, -0.007628412, -0.0097105345, -0.055909503, -0.009620007, -0.00354866, -0.006071347, 0.019783176, 0.0029451465, -0.022909377, 0.034762386, 0.0043634037, -0.01600518, 0.016608695, -0.009927799, -0.034689963, -0.041328613, 0.01682596, 0.0094208475, 0.011285705, 0.01220908, -0.0036301345, -0.012770348, 0.015968971, -0.03314497, -0.011587461, -0.0026147228, -0.00795431, 0.010971878, -0.013132457, 0.01948142, -0.009722604, -0.02212481, 0.01814162, 0.0037116087, 0.0008977265, 0.011569356, -0.029861854, -0.03596941, -0.01776744, 0.0035335722, -0.039976742, 0.0058691697, -0.025613118, 0.0011255529, 0.02261969, -0.004921654, -0.03939737, -0.008811299, 0.009825202, 0.024454372, -0.016500063, -0.0063549983, -0.010929632, 0.009795026, 0.015546511, -0.02213688, -0.003605994, 0.033024266, -0.021448875, -0.0010591664, 0.00887165, -0.0056217294, 0.04217353, 0.07541506, -0.023162853, -0.005470851, -0.017815722, 0.024152614, -0.017393263, 0.023319766, -0.010301977, 0.02077294, 0.034062307, -0.021014344, 0.016258657, 0.0008652877, -0.028051313, -0.013494564, -0.002186228, -0.004912601, 0.00838884, -0.029741151, 0.031141303, 0.04333228, -0.0073870067, -0.03903526, -0.025926946, -0.026771864, 0.00775515, -0.018081268, 0.018853765, 0.015582722, -0.0064575956, 0.016656976, 0.0091311615, -0.0247682, -0.02264383, 0.030948179, -0.055764657, 0.017827792, -0.000492618, 0.0006808388, -0.017984705, -0.021485085, -0.031310286, 0.000265546, 0.060399644, 0.020845361, 0.0032016397, 0.0257821, -0.009100986, 0.031117162, -0.00043151225, -0.012806559, -0.0022133861, 0.0071637067, 0.0071154255, -0.0031533586, 0.017043225, 0.0320345, -0.018817555, 0.006686931, 0.007236128, 0.024261247, 0.014291203, 0.0102838725, 0.011605567, -0.00885958, -0.02966873, -0.02481648, -0.02662702, -0.007314585, 0.018346814, -0.015715495, -0.026868427, 0.0036361695, -0.019577982, 0.0523367, 0.026506318, -0.023838788, 0.0014514503, -0.024985464, -0.0011866586, -0.016656976, 0.0073266556, -0.0027656013, 0.0013443265, -0.002151526, -0.0141704995, 0.003744802, 0.026095929, 0.003367606, -0.009583796, 0.013554916, 0.045191098, -0.009378602, -0.0663865, -0.010899456, 0.014761943, 0.0068860906, -0.032179344, 0.02665116, -0.018419236, 0.014713662, 0.0115814265, -0.0043422803, 0.010513207, 0.022812815, -0.005588536, -0.005630782, 0.034038167, 0.035583165, 0.006330858, 0.011044299, -0.013554916, 0.0038956804, -0.0072059524, -0.03628324, 0.054750755, 0.0104287155, 0.012866911, -0.02301801, -0.018383024, 0.01109258, 0.009788991, 0.02083329, 0.044032354, 0.0038383466, -0.026868427, -0.0058933105, 0.030730914, -0.045770474, 0.0204229, 0.018238181, -0.0025211782, -0.0006106803, -0.019107241, 0.031286146, 0.024478512, 0.014218781, 0.02038669, 0.021629928, 0.03244489, 0.04789484, -0.018093338, -0.008684561, 0.0256614, -0.0014763452, 0.023078362, 0.01284277, -0.03355536, -0.013808392, -0.020326339, 0.001851278, 0.0054949913, -0.024249177, 0.01954177, -0.017163927, 0.008533683, -0.020169426, -0.03862487, -0.024297459, -0.0050725318, -0.0047768103, -0.023802577, -0.017236348, 0.023706015, 0.01815369, 0.013120386, 0.002305422, -0.029499745, -0.010181275, 0.00061671546, -0.032106925, 0.048136245, 0.012951402, 0.004200455, 0.024985464, -0.04603602, -0.015691355, 0.008340558, -0.0036271168, 0.0016083638, 0.014387765, 0.01860029, 0.042076968, -0.009288074, -0.0031080951, -0.00025988804, -0.0317931, 0.057840746, 0.0020700516, -0.0019749983, -0.0044599655, 0.021086765, -0.030368805, -0.010893421, -0.03939737, 0.053398885, 0.019083101, -0.008050872, 0.04777414, -0.035269335, 0.014303273, -0.024068123, 0.00818968, 0.0127341375, 0.04120791, -0.0012055185, 0.015824128, -0.032975983, 0.036138397, 0.003563748, 0.020157354, 0.042873606, -0.009903658, -0.037152298, -0.03679019, -0.01687424, -0.00729648, 0.032106925, 0.009988151, -0.024659567, 0.055330127, -0.02879967, 0.023645664, 0.0057876958, 0.02212481, 0.025419993, 0.014761943, 0.015353386, 0.020700518, 0.0016988908, -0.0027716362, -0.01677768, -0.004882425, 0.010072642, -0.017055295, -0.03495551, -0.00070158456, 0.013144527, 0.004574633, -0.030248102, 0.01861236, -0.0040344885, 0.042004548, -0.0044841063, -0.016246587, 0.020434972, 0.025492415, -0.03628324, -0.05306092, 0.004200455, 0.032251768, -0.014061867, -0.010965843, -0.018334744, -0.04840179, -0.002948164, 0.0026403721, 0.054557633, 0.02078501, -0.0009362005, -0.020097004, -0.011635742, -0.0049699345, -0.03283114, 0.0044237548, 0.01954177, 0.012806559, -0.026892567, 0.018986538, -0.03181724, 0.028509984, 0.026820146, -0.013977376, -0.018684782, -0.0018965416, -0.03502793, -0.022921447, -0.02341633, 0.03242075, -0.0016988908, -0.040073305, -0.0027354255, 0.014737803, -0.0033645884, 0.0019221909, 0.0040194006, 0.036814332, 0.012637575, -0.016656976, -0.0041823494, -0.0092760045, 0.033024266, -0.011122756, -0.005114778, -0.023271484, 0.002201316, -0.009801061, 0.01041061, -0.01995216, -0.021883404, 0.017381193, 0.031262007, 0.03495551, 0.00097014813, -0.009058739, 0.017610528, -0.0036723805, 0.0036391872, 0.025106167, 0.03360364, -0.014098078, -0.009577761, 0.04043541, 0.041932125, 0.0134462835, 0.038238622, -2.972776e-05, -0.024321599, 0.016282797, 0.02169028, 0.01776744, 0.00620412, 0.007893958, 0.04041127, 0.024888901, -0.037417844, -0.009487234, 0.0014982226, 0.03937323, 0.044032354, -0.01677768, 0.010501137, 0.027544362, 0.0076646227, -0.0056488873, 0.013084175, -0.045408364, -0.017888144, 0.038311046, 0.0100062555, -0.037273, -0.0075499555, 0.046373986, -0.031334426, -7.779668e-05, 0.021195399, -0.01415843, -0.017707089, 0.013566986, -0.010476996, -0.027834048, -0.023247344, -0.020338409, 0.01681389, 0.036548786, 0.027761627, -0.021183329, -0.010627875, -0.0055432725, 0.0014280641, 0.007218023, -0.040049165, -0.0019342612, -0.0363798, 0.0058782226, 0.006964547, -0.01019938, 0.0066808956, -0.0256614, -0.047749996, 0.0037327318, -0.02703741, -0.008998388, 0.0032318155, -0.033458795, -0.0035064141, -0.010953772, 0.0013420634, 0.01085721, -0.0036542749, -0.036983315, -0.047629293, -0.009957975, -0.014110148, 0.011684024, -0.0022873166, -0.01326523, -0.03635566, 0.0015736618, 0.03184138, -0.011804726, -0.02793061, 0.00687402, 0.0159569, -0.02393535, -0.012082343, -0.009372567, -0.013253159, 0.0062644714, -0.0029119533, 0.012709997, -0.019674543, 0.017839862, 0.0069766175, 0.0011806235, -0.0008358664, 0.01371183, -0.0011383776, -0.012034061, -0.0056277644, -0.011677989, 0.0066507203, 0.0034883088, 0.0054587806, -0.0032982018, 0.029041076, 0.022221372, -0.047098204, 0.00070535654, -0.0088475095, 0.035076212, 0.00089697214, -0.0039922427, -0.005772608, 0.0018331726, 0.008225891, -0.0010704823, -0.01331351, 0.024888901, -0.0069766175, 0.026699442, -0.06271713, 0.01063391, -0.019674543, 0.037755813, -0.01328937, 0.00907081, 0.021400593, -0.005700186, 0.010308012, -0.004743617, 0.0050333035, -0.009233759, -0.004275894, -0.03283114, -0.020748798, 0.013784251, 0.0009452532, -0.013832532, -0.008684561, -0.015968971, 0.005703204, 0.019131381, 0.02527515, 0.035076212, 0.04219767, 0.0168501, -0.03056193, 0.016150024, -0.034834806, 0.0027429694, -0.0021651052, -0.0016113813, -0.011985781, -0.020543603, -0.0021575612, -0.0021847193, 0.03017568, -0.00294062, -0.017417403, 0.022426566, 0.028968655, 0.016922522, -0.028727248, 0.006825739, 0.0058661522, 0.018346814, -0.016222445, -0.011883183, -0.0017169962, -0.029330762, -0.034303714, -0.03502793, -0.0011474303, 0.029161777, 0.0037085912, -0.012040096, 0.024031913, -0.006692966, 0.0060562594, -0.018020917, 0.009559656, -0.033676058, -0.049777802, -0.019722825, -0.008781123, -0.031165443, 0.0301274, -0.019227944, -0.023078362, -0.034062307, -0.03232419, 0.02218516, -0.005045374, 0.0138808135, -0.017200138, 0.01376011, -0.0020594902, 0.032179344, 0.012770348, 0.008443155, 0.0127341375, -0.011919394, 0.012697927, -0.032155205, 0.029065216, 0.025178589, -0.010501137, 0.008907861, 0.026723582, 0.006916266, -0.044587586, 0.0310206, -0.0064334553, -0.024309529, 0.024454372, 0.0014288184, -0.024152614, -0.045335945, 0.004668178, -0.0159569, -0.02793061, 0.0111529315, -0.01196164, -0.00026969516, -0.0048250915, 0.002773145, -0.0051962524, -0.0006174699, -0.029910134, 0.012172869, -0.0115753915, 0.028147874, 0.030996459, 0.0043996144, -0.001683803, -0.004393579, 0.013398002, 0.007899993, -0.011629707, 0.019155523, -0.0064394902, 0.011201213, 0.027737485, -0.009801061, -0.013144527, -0.034279574, 0.009903658, -0.008974248, -0.026264913, 0.03850417, 0.011810762, 0.014955067, 0.013144527, 0.0036844506, 0.03543832, -0.009571726, 0.05682684, 0.0030658492, 0.005974785, -0.0022722287, -0.0020323321, 0.050453737, -0.012178904, 0.0073628663, -0.02568554, -0.02038669, 0.0020323321, 0.008153469, 0.028703108, 0.01853994, 0.0029029006, 0.04466001, -0.018914117, -0.035993554, -0.019457279, -0.014665381, -0.024707848, 0.0011097107, 0.030103259, 0.009245829, 0.012015956, -0.008938037, 0.02037462, 0.03015154, 0.011937499, -0.024188826, -0.016089672, -0.011032229, 0.028244438, -0.024719918, -0.025999367, -0.020350479, 0.00931825, 0.013482494, -0.0021877368, 0.028944513, -0.009511375, 0.038407605, -0.002955708, 0.0087026665, 0.008032766, 0.02079708, 0.024043983, -0.0265546, 0.02129196, -0.010253697, 0.01600518, -0.006330858, 0.019276224, 0.0144601865, 0.013687689, 0.0040827696, 0.026675303, 0.018889977, -0.019638333, -0.016162096, 0.010259732, -0.024212966, 0.013096246, -0.03138271, -0.022486918, 0.011551251, 0.04883632, 0.020326339, -0.022704182, -0.0052083223, 0.021859264, 0.0023733173, 0.022752464, -0.01639143, 0.0132773, -0.006783493, 0.04564977, -0.0016943645, -0.01598104]"
